,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_balanced_accuracy,mean_test_f1,mean_train_accuracy,mean_train_balanced_accuracy,mean_train_f1,param_krr__alpha,param_krr__coef0,param_krr__degree,params,rank_test_accuracy,rank_test_balanced_accuracy,rank_test_f1,split0_test_accuracy,split0_test_balanced_accuracy,split0_test_f1,split0_train_accuracy,split0_train_balanced_accuracy,split0_train_f1,split1_test_accuracy,split1_test_balanced_accuracy,split1_test_f1,split1_train_accuracy,split1_train_balanced_accuracy,split1_train_f1,split2_test_accuracy,split2_test_balanced_accuracy,split2_test_f1,split2_train_accuracy,split2_train_balanced_accuracy,split2_train_f1,split3_test_accuracy,split3_test_balanced_accuracy,split3_test_f1,split3_train_accuracy,split3_train_balanced_accuracy,split3_train_f1,split4_test_accuracy,split4_test_balanced_accuracy,split4_test_f1,split4_train_accuracy,split4_train_balanced_accuracy,split4_train_f1,std_fit_time,std_score_time,std_test_accuracy,std_test_balanced_accuracy,std_test_f1,std_train_accuracy,std_train_balanced_accuracy,std_train_f1
18,149.83852009773256,19.256028509140016,0.6467084108986292,0.6448872360281944,0.6433541261887672,1.0,1.0,1.0,1e-12,0,5,"{'krr__alpha': 1e-12, 'krr__coef0': 0, 'krr__degree': 5}",148,87,138,0.6381790489084448,0.6366438356164383,0.6349043715846994,1.0,1.0,1.0,0.659671687256727,0.6674657534246575,0.6596716872567271,1.0,1.0,1.0,0.6417329497376882,0.6345890410958904,0.6364416967199039,1.0,1.0,1.0,0.6419021831105094,0.6393835616438356,0.6382905982905983,1.0,1.0,1.0,0.6520561854797766,0.6463539883601507,0.6474622770919067,1.0,1.0,1.0,9.131071688018134,1.2923907584309349,0.007965554370941331,0.011968606528472776,0.009251584208729619,0.0,0.0,0.0
4,164.15034618377686,23.05267996788025,0.6467084108986292,0.6448872360281944,0.6433541261887672,1.0,1.0,1.0,1e-14,0,5,"{'krr__alpha': 1e-14, 'krr__coef0': 0, 'krr__degree': 5}",148,87,138,0.6381790489084448,0.6366438356164383,0.6349043715846994,1.0,1.0,1.0,0.659671687256727,0.6674657534246575,0.6596716872567271,1.0,1.0,1.0,0.6417329497376882,0.6345890410958904,0.6364416967199039,1.0,1.0,1.0,0.6419021831105094,0.6393835616438356,0.6382905982905983,1.0,1.0,1.0,0.6520561854797766,0.6463539883601507,0.6474622770919067,1.0,1.0,1.0,9.229643682691421,2.8903374502938113,0.007965554370941331,0.011968606528472776,0.009251584208729619,0.0,0.0,0.0
46,141.50946769714355,20.520296335220337,0.646674564224065,0.6448872360281944,0.6433324459985132,1.0,1.0,1.0,1e-08,0,5,"{'krr__alpha': 1e-08, 'krr__coef0': 0, 'krr__degree': 5}",151,87,141,0.6380098155356236,0.6366438356164383,0.6347959706334301,1.0,1.0,1.0,0.659671687256727,0.6674657534246575,0.6596716872567271,1.0,1.0,1.0,0.6417329497376882,0.6345890410958904,0.6364416967199039,1.0,1.0,1.0,0.6419021831105094,0.6393835616438356,0.6382905982905983,1.0,1.0,1.0,0.6520561854797766,0.6463539883601507,0.6474622770919067,1.0,1.0,1.0,9.129375208973128,2.1786232607560736,0.008002000993812946,0.011968606528472776,0.009271465637570052,0.0,0.0,0.0
189,99.65680108070373,5.468894004821777,0.6460991707564732,0.650571862704178,0.6449392439763738,0.6475799627686579,0.6523183371779251,0.6465779512826421,1000,1,1,"{'krr__alpha': 1000, 'krr__coef0': 1, 'krr__degree': 1}",152,81,136,0.6434252834658994,0.6386986301369864,0.6390268973787904,0.6488830597393807,0.6537111548668778,0.6479148105723135,0.6518869521069555,0.6746575342465754,0.656995164248791,0.6454983922829582,0.6497731358616556,0.6443397427734623,0.6419021831105094,0.636986301369863,0.6374228923920494,0.6485022846505331,0.6539679821933053,0.6477571440685153,0.6493484515146387,0.6517123287671233,0.6474991493705342,0.6464714841766797,0.6516565362554576,0.6456318914334181,0.6439329835843628,0.6508045190003423,0.6437521164917033,0.6485445929937383,0.6524828767123287,0.6472461675655017,4.481761271315199,0.8471411186697335,0.003834396531764948,0.013468596762871626,0.006996556071896002,0.0013446866784378628,0.0015234417121195523,0.0013804932420112177
182,107.29955558776855,5.379521799087525,0.6460653240819089,0.6663245839058682,0.6503743177698256,0.646835335928245,0.667026237139577,0.6511770322793462,1000,0,1,"{'krr__alpha': 1000, 'krr__coef0': 0, 'krr__degree': 1}",153,57,118,0.6435945168387206,0.6558219178082192,0.6452156334231806,0.6484176679641225,0.6685215306908655,0.6527081243731194,0.65256388559824,0.6917808219178082,0.6630559658624651,0.6442714503300051,0.6640698570327883,0.6485243708720008,0.6422406498561516,0.6527397260273973,0.6432669591630104,0.648333051277712,0.6694632308877665,0.6529726118904476,0.6501946183787443,0.6702054794520548,0.6544056177896673,0.6450330005077001,0.6656964301001627,0.6495697936680311,0.6417329497376882,0.6610749743238616,0.6459274126108044,0.6481215095616856,0.6673801369863014,0.6521102605931316,1.9246819816173668,0.4782591102623448,0.0044448815956342775,0.01403918917503005,0.007402393048778788,0.0018012823700999136,0.001939518318172995,0.001792154721043395
62,143.90765442848206,21.89521493911743,0.6432222034185141,0.649339431513884,0.6427027546688435,1.0,1.0,1.0,1e-06,0,7,"{'krr__alpha': 1e-06, 'krr__coef0': 0, 'krr__degree': 7}",154,85,142,0.6351328481976646,0.6472602739726028,0.6367924528301887,1.0,1.0,1.0,0.648333051277712,0.6657534246575343,0.6516929265839759,1.0,1.0,1.0,0.6473176510407852,0.6523972602739726,0.6464200882253138,1.0,1.0,1.0,0.6346251480792012,0.636986301369863,0.6327606735839428,1.0,1.0,1.0,0.6507023184972076,0.6442998972954468,0.6458476321207962,1.0,1.0,1.0,7.009620082457594,3.3894850219697847,0.006902066459451478,0.009603011123821632,0.006903747651011625,0.0,0.0,0.0
187,142.30092363357545,19.418900156021117,0.6406498561516331,0.6878986367025741,0.6541959802941613,0.7341597563039433,0.7771042616331638,0.7428776134903855,1000,0,6,"{'krr__alpha': 1000, 'krr__coef0': 0, 'krr__degree': 6}",155,23,98,0.6463022508038585,0.6784246575342465,0.654659616655651,0.7379844305297004,0.7614074137488229,0.7417538884950586,0.6383482822812658,0.7071917808219178,0.659007499601085,0.7300304620071077,0.7876038010444312,0.7425043380008878,0.6407175495007615,0.675,0.6499587798845837,0.7367151802335421,0.7729646434380618,0.743709072937688,0.6344559147063801,0.6989726027397261,0.6539570650432553,0.7310881705872398,0.7891447650029964,0.7436269764440142,0.6434252834658994,0.6799041424169805,0.6533969402862313,0.7349805381621256,0.7744006849315068,0.7427937915742793,7.978276880743085,2.7530081964051107,0.004082139080893221,0.012766371314912046,0.002898795938278757,0.0031086240511452473,0.01025720087094724,0.0007296558392257953
71,105.03861789703369,5.3628342628479,0.6392621424945,0.5796185627928134,0.6135912569274263,0.9986715180233542,0.9975344224844701,0.998654389896938,1e-05,0,2,"{'krr__alpha': 1e-05, 'krr__coef0': 0, 'krr__degree': 2}",156,167,168,0.637163648671518,0.5763698630136986,0.6108892921960073,0.9984345913014047,0.9971748994092972,0.9984142630609009,0.6535792858351667,0.5986301369863014,0.6307053941908713,0.9985192079878152,0.9972605085181063,0.9984999785711225,0.6346251480792012,0.5739726027397261,0.6082380693159136,0.9987730580470469,0.9977741631709613,0.998757444620592,0.6351328481976646,0.5801369863013699,0.6111111111111113,0.9986884413606363,0.9975173358445338,0.9986715234626098,0.6358097816889491,0.5689832249229716,0.6070124178232287,0.998942291419868,0.9979452054794521,0.998928739769465,9.138358224395672,0.7323505940761103,0.007209103321376151,0.01017103773496385,0.008698082231331549,0.00018069179644661688,0.0002935288474889399,0.00018313134227700901
183,106.20615234375,5.070813465118408,0.6391944491453715,0.6117388256039169,0.6262032683456147,0.6499830766627179,0.6225772153115996,0.6373323615711526,1000,0,2,"{'krr__alpha': 1000, 'krr__coef0': 0, 'krr__degree': 2}",157,156,160,0.6419021831105094,0.5876712328767123,0.6186012977649603,0.6509984768996446,0.5974659703792483,0.6285405502769397,0.6430868167202572,0.6154109589041096,0.6301946344029458,0.6473176510407852,0.6222926119339097,0.6355687680335752,0.6356405483161279,0.6058219178082191,0.6216833596907398,0.6514215603316974,0.6225494392603373,0.6383707150068034,0.6327635809781689,0.6366438356164383,0.631453804347826,0.6489253680825859,0.6483177810118996,0.6460501620883808,0.6425791166017939,0.6131461828141047,0.6290832455216017,0.6512523269588762,0.6222602739726028,0.6381316124500637,7.357569649339352,0.6202310060763809,0.00419343770294937,0.01581128431570709,0.00509927310125444,0.0016083849295432805,0.01608311889546292,0.005623579530544363
115,148.6234127521515,22.482615852355956,0.6382805889321373,0.5345530476052017,0.5935843227154673,0.9988153663902521,0.9977570032355552,0.9988001863098086,0.01,0,4,"{'krr__alpha': 0.01, 'krr__coef0': 0, 'krr__degree': 4}",158,179,175,0.6395329158910137,0.536986301369863,0.5955184200531712,0.9989845997630733,0.9979453813885798,0.9989716342445796,0.637163648671518,0.5424657534246575,0.5963855421686747,0.9988999830766627,0.9981165996061981,0.9988862234407129,0.6388559823997292,0.5287671232876713,0.5913443125239372,0.9986884413606363,0.9975173358445338,0.9986715234626098,0.6395329158910137,0.5390410958904109,0.5964380447139068,0.998646133017431,0.9974317267357247,0.9986286106111254,0.6363174818074124,0.5255049640534064,0.5882352941176471,0.9988576747334574,0.9977739726027397,0.998842939790015,7.514964114236939,3.289049656572385,0.0013091270675791911,0.006387784449201719,0.003266834699814977,0.00012832755870795476,0.0002562534282307915,0.0001300899618949647
48,145.4794207572937,21.14968900680542,0.6339482145879167,0.6376962290077051,0.6325951280238529,1.0,1.0,1.0,1e-08,0,7,"{'krr__alpha': 1e-08, 'krr__coef0': 0, 'krr__degree': 7}",159,97,154,0.6253173125740396,0.635958904109589,0.6265182186234818,1.0,1.0,1.0,0.6434252834658994,0.6592465753424658,0.6462984723854289,1.0,1.0,1.0,0.6303943137586732,0.6267123287671232,0.6262833675564682,1.0,1.0,1.0,0.6249788458283974,0.6315068493150685,0.6246612466124661,1.0,1.0,1.0,0.645625317312574,0.6350564875042793,0.6392143349414197,1.0,1.0,1.0,15.797144332317636,2.4836904407241747,0.008874027486792186,0.011254851803816274,0.008617530611693918,0.0,0.0,0.0
185,143.88171377182007,20.233478403091432,0.6337112878659672,0.6422158624603134,0.6340737728173751,0.674631917414114,0.6793714048572028,0.6735681025652179,1000,0,4,"{'krr__alpha': 1000, 'krr__coef0': 0, 'krr__degree': 4}",160,93,152,0.6429175833474361,0.6263698630136987,0.6341886269070737,0.6771027246573024,0.6575635647632908,0.6680873271288161,0.6347943814520224,0.6527397260273973,0.6385259631490787,0.669487222880352,0.6825614245355706,0.6711844431349441,0.630055847013031,0.6311643835616438,0.627724795640327,0.6773988830597394,0.6769112233541649,0.6746874866675199,0.630055847013031,0.6523972602739726,0.6354236157438293,0.6764680995092233,0.6929201267014811,0.6791692888609189,0.6307327805043155,0.6484080794248545,0.6345058626465662,0.6727026569639533,0.6869006849315068,0.6747119670338911,9.233348750707817,1.6496244469640022,0.004930009532857159,0.011189164410843038,0.0035257191877091417,0.003076442092214252,0.012100153141087373,0.0037324379773581292
103,142.39766545295714,19.674433517456055,0.6333051277711965,0.4892820529655354,0.568737576233182,0.9999069216449484,0.999811657028801,0.9999058178858199,0.001,0,6,"{'krr__alpha': 0.001, 'krr__coef0': 0, 'krr__degree': 6}",161,189,182,0.6359790150617702,0.4952054794520548,0.5734681737061273,0.9998307666271788,0.9996575635647633,0.9998287524616833,0.6320866474868844,0.49417808219178083,0.5703557312252964,0.9999153833135894,0.9998287817823817,0.9999143835616439,0.638517515654087,0.4897260273972603,0.5724579663730985,0.9999576916567947,0.9999143908911908,0.999957193613287,0.6290404467761043,0.48527397260273974,0.5638678869876641,0.9999153833135894,0.9998287817823817,0.9999143835616439,0.6309020138771366,0.48202670318384117,0.5635381228737242,0.9999153833135894,0.9998287671232877,0.9999143762308417,7.527978138245918,2.490022622124913,0.003457334674727837,0.005058853733225206,0.004232882455439075,4.145354108620174e-05,8.387885531456162e-05,4.194885420194549e-05
34,139.14976620674133,19.18653235435486,0.6331697410729397,0.6370797672030126,0.6318839276752513,1.0,1.0,1.0,1e-10,0,7,"{'krr__alpha': 1e-10, 'krr__coef0': 0, 'krr__degree': 7}",162,98,155,0.6241326789642918,0.6356164383561644,0.625653126580145,1.0,1.0,1.0,0.6425791166017939,0.6575342465753424,0.6451612903225806,1.0,1.0,1.0,0.6293789135217465,0.6256849315068493,0.6252566735112935,1.0,1.0,1.0,0.6239634455914707,0.6311643835616438,0.6238997968855788,1.0,1.0,1.0,0.6457945506853952,0.6353988360150633,0.639448751076658,1.0,1.0,1.0,4.704643075479672,0.8693237645801286,0.00925977221279563,0.010846074234789607,0.008717851070880194,0.0,0.0,0.0
20,144.09249963760377,21.56618528366089,0.6331358943983754,0.6370112740523278,0.6318383945309166,1.0,1.0,1.0,1e-12,0,7,"{'krr__alpha': 1e-12, 'krr__coef0': 0, 'krr__degree': 7}",163,99,156,0.6241326789642918,0.6356164383561644,0.625653126580145,1.0,1.0,1.0,0.6424098832289727,0.6571917808219178,0.6449336246009074,1.0,1.0,1.0,0.6293789135217465,0.6256849315068493,0.6252566735112935,1.0,1.0,1.0,0.6239634455914707,0.6311643835616438,0.6238997968855788,1.0,1.0,1.0,0.6457945506853952,0.6353988360150633,0.639448751076658,1.0,1.0,1.0,6.093713531541287,3.0551374142518757,0.009225562946488564,0.010717000890065664,0.008648705118303578,0.0,0.0,0.0
6,170.46396017074585,23.27153615951538,0.6331358943983754,0.6370112740523278,0.6318383945309166,1.0,1.0,1.0,1e-14,0,7,"{'krr__alpha': 1e-14, 'krr__coef0': 0, 'krr__degree': 7}",163,99,156,0.6241326789642918,0.6356164383561644,0.625653126580145,1.0,1.0,1.0,0.6424098832289727,0.6571917808219178,0.6449336246009074,1.0,1.0,1.0,0.6293789135217465,0.6256849315068493,0.6252566735112935,1.0,1.0,1.0,0.6239634455914707,0.6311643835616438,0.6238997968855788,1.0,1.0,1.0,0.6457945506853952,0.6353988360150633,0.639448751076658,1.0,1.0,1.0,13.687252502946025,1.3611750544867136,0.009225562946488564,0.010717000890065664,0.008648705118303578,0.0,0.0,0.0
86,144.17380475997925,19.623437643051147,0.6322220341851412,0.612834762911932,0.6222026009497125,1.0,1.0,1.0,0.0001,0,3,"{'krr__alpha': 0.0001, 'krr__coef0': 0, 'krr__degree': 3}",165,149,161,0.6259942460653241,0.6150684931506849,0.6190968631506377,1.0,1.0,1.0,0.6419021831105094,0.6236301369863013,0.6325112886418895,1.0,1.0,1.0,0.6305635471314943,0.6136986301369863,0.6214669672273279,1.0,1.0,1.0,0.6259942460653241,0.5993150684931506,0.6129597197898424,1.0,1.0,1.0,0.6366559485530546,0.6124614857925368,0.6249781659388647,1.0,1.0,1.0,7.70652928967106,1.0188289088029157,0.006223923985350104,0.00781277660953773,0.006474417646853535,0.0,0.0,0.0
72,148.90174727439882,19.081975364685057,0.6305635471314943,0.6118759994935118,0.6207720582372521,1.0,1.0,1.0,1e-05,0,3,"{'krr__alpha': 1e-05, 'krr__coef0': 0, 'krr__degree': 3}",166,155,162,0.6248096124555762,0.6150684931506849,0.6183508349113445,1.0,1.0,1.0,0.6397021492638348,0.6226027397260274,0.6307025151777971,1.0,1.0,1.0,0.628701980030462,0.614041095890411,0.6204152249134948,1.0,1.0,1.0,0.6241326789642918,0.5972602739726027,0.6109651427570502,1.0,1.0,1.0,0.6354713149433068,0.6104073947278329,0.6234265734265735,1.0,1.0,1.0,8.932152041161665,1.2589369806010762,0.006091461163599398,0.00831527325630557,0.006447102753780851,0.0,0.0,0.0
58,147.43745765686035,19.187392044067384,0.630360467084109,0.6121499486477233,0.6207474575366799,1.0,1.0,1.0,1e-06,0,3,"{'krr__alpha': 1e-06, 'krr__coef0': 0, 'krr__degree': 3}",167,150,163,0.6246403790827552,0.6154109589041096,0.6183757742601513,1.0,1.0,1.0,0.639871382636656,0.6232876712328768,0.6310679611650485,1.0,1.0,1.0,0.6280250465391776,0.614041095890411,0.6199861687413555,1.0,1.0,1.0,0.6239634455914707,0.5972602739726027,0.6108581436077057,1.0,1.0,1.0,0.6353020815704857,0.6107497432386169,0.6234492399091386,1.0,1.0,1.0,11.368874163741857,0.6936917712537122,0.006228523873629218,0.008507907819061477,0.0066002332581682555,0.0,0.0,0.0
2,164.60629992485048,24.019342756271364,0.6303266204095448,0.6121499486477233,0.6207261819208444,1.0,1.0,1.0,1e-14,0,3,"{'krr__alpha': 1e-14, 'krr__coef0': 0, 'krr__degree': 3}",168,150,164,0.624471145709934,0.6154109589041096,0.6182693961809737,1.0,1.0,1.0,0.639871382636656,0.6232876712328768,0.6310679611650485,1.0,1.0,1.0,0.6280250465391776,0.614041095890411,0.6199861687413555,1.0,1.0,1.0,0.6239634455914707,0.5972602739726027,0.6108581436077057,1.0,1.0,1.0,0.6353020815704857,0.6107497432386169,0.6234492399091386,1.0,1.0,1.0,11.957330975829825,1.8557919369259328,0.006259896480614238,0.008507907819061477,0.006608010874241738,0.0,0.0,0.0
44,142.6347284793854,22.271234226226806,0.6303266204095448,0.6121499486477233,0.6207261819208444,1.0,1.0,1.0,1e-08,0,3,"{'krr__alpha': 1e-08, 'krr__coef0': 0, 'krr__degree': 3}",168,150,164,0.624471145709934,0.6154109589041096,0.6182693961809737,1.0,1.0,1.0,0.639871382636656,0.6232876712328768,0.6310679611650485,1.0,1.0,1.0,0.6280250465391776,0.614041095890411,0.6199861687413555,1.0,1.0,1.0,0.6239634455914707,0.5972602739726027,0.6108581436077057,1.0,1.0,1.0,0.6353020815704857,0.6107497432386169,0.6234492399091386,1.0,1.0,1.0,7.973912992174991,3.0747927715169996,0.006259896480614238,0.008507907819061477,0.006608010874241738,0.0,0.0,0.0
16,149.8425591945648,19.547872304916382,0.6303266204095448,0.6121499486477233,0.6207261819208444,1.0,1.0,1.0,1e-12,0,3,"{'krr__alpha': 1e-12, 'krr__coef0': 0, 'krr__degree': 3}",168,150,164,0.624471145709934,0.6154109589041096,0.6182693961809737,1.0,1.0,1.0,0.639871382636656,0.6232876712328768,0.6310679611650485,1.0,1.0,1.0,0.6280250465391776,0.614041095890411,0.6199861687413555,1.0,1.0,1.0,0.6239634455914707,0.5972602739726027,0.6108581436077057,1.0,1.0,1.0,0.6353020815704857,0.6107497432386169,0.6234492399091386,1.0,1.0,1.0,12.878853942711253,1.1656074720352088,0.006259896480614238,0.008507907819061477,0.006608010874241738,0.0,0.0,0.0
30,152.46444349288942,19.4562780380249,0.6303266204095448,0.6121499486477233,0.6207261819208444,1.0,1.0,1.0,1e-10,0,3,"{'krr__alpha': 1e-10, 'krr__coef0': 0, 'krr__degree': 3}",168,150,164,0.624471145709934,0.6154109589041096,0.6182693961809737,1.0,1.0,1.0,0.639871382636656,0.6232876712328768,0.6310679611650485,1.0,1.0,1.0,0.6280250465391776,0.614041095890411,0.6199861687413555,1.0,1.0,1.0,0.6239634455914707,0.5972602739726027,0.6108581436077057,1.0,1.0,1.0,0.6353020815704857,0.6107497432386169,0.6234492399091386,1.0,1.0,1.0,9.82657445527035,1.6379812019753515,0.006259896480614238,0.008507907819061477,0.006608010874241738,0.0,0.0,0.0
64,107.89249844551087,5.330498504638672,0.6281604332374344,0.5857129993950279,0.6089046291525035,1.0,1.0,1.0,1e-06,1,2,"{'krr__alpha': 1e-06, 'krr__coef0': 1, 'krr__degree': 2}",172,166,169,0.6246403790827552,0.5801369863013699,0.6043524794862647,1.0,1.0,1.0,0.6388559823997292,0.5914383561643836,0.6181102362204725,1.0,1.0,1.0,0.6254865459468607,0.5873287671232876,0.607832713095871,1.0,1.0,1.0,0.6254865459468607,0.5794520547945206,0.6046096122922995,1.0,1.0,1.0,0.6263327128109664,0.5902088325915782,0.6096181046676097,1.0,1.0,1.0,3.226642595320389,0.52501179583845,0.00537448530703454,0.0050178537429973686,0.005011396796228324,0.0,0.0,0.0
89,140.12924242019653,19.050956773757935,0.617532577424268,0.46750322417261864,0.5470991814575058,1.0,1.0,1.0,0.0001,0,6,"{'krr__alpha': 0.0001, 'krr__coef0': 0, 'krr__degree': 6}",173,190,190,0.6227788119817228,0.47842465753424657,0.5562412900656977,1.0,1.0,1.0,0.6163479438145202,0.47054794520547943,0.5479561316051844,1.0,1.0,1.0,0.6256557793196819,0.473972602739726,0.5558232931726907,1.0,1.0,1.0,0.6122863428668134,0.46164383561643835,0.5406055744936835,1.0,1.0,1.0,0.6105940091386022,0.45292707976720303,0.5348696179502729,1.0,1.0,1.0,7.935899569009979,1.731136349879451,0.005840880922284087,0.009134520369070266,0.008392279708835423,0.0,0.0,0.0
50,105.51435589790344,5.263696670532227,0.6136740565239465,0.5750973582888202,0.5953659724710129,1.0,1.0,1.0,1e-08,1,2,"{'krr__alpha': 1e-08, 'krr__coef0': 1, 'krr__degree': 2}",174,172,171,0.6114401760027077,0.5712328767123288,0.5923295454545455,1.0,1.0,1.0,0.6248096124555762,0.5811643835616438,0.6048832650151488,1.0,1.0,1.0,0.6143171433406668,0.5791095890410959,0.5974209503621267,1.0,1.0,1.0,0.6078862751734642,0.5654109589041096,0.5876490478732871,1.0,1.0,1.0,0.6099170756473177,0.578568983224923,0.5945470536499561,1.0,1.0,1.0,5.457291260890012,0.990747936121722,0.005950087512159947,0.005894396014227755,0.005731373898332417,0.0,0.0,0.0
36,107.09203238487244,4.394706106185913,0.6134709764765611,0.5750973817373484,0.5952423184388473,1.0,1.0,1.0,1e-10,1,2,"{'krr__alpha': 1e-10, 'krr__coef0': 1, 'krr__degree': 2}",175,169,172,0.6112709426298866,0.5712328767123288,0.5922243919758565,1.0,1.0,1.0,0.6248096124555762,0.5811643835616438,0.6048832650151488,1.0,1.0,1.0,0.6138094432222034,0.5784246575342465,0.5968197879858658,1.0,1.0,1.0,0.6077170418006431,0.5664383561643835,0.5879843583362957,1.0,1.0,1.0,0.6097478422744965,0.578226634714139,0.5942997888810697,1.0,1.0,1.0,9.552385963070776,0.8388602340110805,0.006008142259806261,0.0054329480490621675,0.005623352879064323,0.0,0.0,0.0
22,107.63950843811035,4.92294864654541,0.6134371298019969,0.5750973817373484,0.5952214107945595,1.0,1.0,1.0,1e-12,1,2,"{'krr__alpha': 1e-12, 'krr__coef0': 1, 'krr__degree': 2}",176,169,173,0.6112709426298866,0.5712328767123288,0.5922243919758565,1.0,1.0,1.0,0.6248096124555762,0.5811643835616438,0.6048832650151488,1.0,1.0,1.0,0.6138094432222034,0.5784246575342465,0.5968197879858658,1.0,1.0,1.0,0.6077170418006431,0.5664383561643835,0.5879843583362957,1.0,1.0,1.0,0.6095786089016754,0.578226634714139,0.5941952506596305,1.0,1.0,1.0,5.618033323481229,0.6498777013051682,0.006029459944885494,0.0054329480490621675,0.005627011486241098,0.0,0.0,0.0
8,154.61414647102356,6.553733253479004,0.6134371298019969,0.5750973817373484,0.5952214107945595,1.0,1.0,1.0,1e-14,1,2,"{'krr__alpha': 1e-14, 'krr__coef0': 1, 'krr__degree': 2}",176,169,173,0.6112709426298866,0.5712328767123288,0.5922243919758565,1.0,1.0,1.0,0.6248096124555762,0.5811643835616438,0.6048832650151488,1.0,1.0,1.0,0.6138094432222034,0.5784246575342465,0.5968197879858658,1.0,1.0,1.0,0.6077170418006431,0.5664383561643835,0.5879843583362957,1.0,1.0,1.0,0.6095786089016754,0.578226634714139,0.5941952506596305,1.0,1.0,1.0,12.189644942657186,0.1657968321886209,0.006029459944885494,0.0054329480490621675,0.005627011486241098,0.0,0.0,0.0
101,138.35924758911133,21.570917558670043,0.6129632763580979,0.5165407089896967,0.5687877540923194,1.0,1.0,1.0,0.001,0,4,"{'krr__alpha': 0.001, 'krr__coef0': 0, 'krr__degree': 4}",178,181,181,0.6171941106786258,0.5256849315068494,0.575768942235559,1.0,1.0,1.0,0.6083939752919275,0.5140410958904109,0.5647103085026335,1.0,1.0,1.0,0.6192249111524792,0.5188356164383562,0.5738636363636364,1.0,1.0,1.0,0.6114401760027077,0.5184931506849315,0.5687453042824945,1.0,1.0,1.0,0.6085632086647487,0.5056487504279357,0.5608505790772735,1.0,1.0,1.0,10.631620538266878,3.720236162877771,0.004464683011769488,0.00659663946523753,0.005552074935846058,0.0,0.0,0.0
57,107.95940480232238,5.361445331573487,0.6105601624640379,0.5646871028405547,0.5890059038758783,1.0,1.0,1.0,1e-06,0,2,"{'krr__alpha': 1e-06, 'krr__coef0': 0, 'krr__degree': 2}",179,174,176,0.6023015738703672,0.5534246575342465,0.5790039412396991,1.0,1.0,1.0,0.6214249449991538,0.5773972602739726,0.6011766803351757,1.0,1.0,1.0,0.6105940091386022,0.561986301369863,0.5878559914024719,1.0,1.0,1.0,0.6041631409713996,0.5623287671232877,0.584029877289703,1.0,1.0,1.0,0.6143171433406668,0.5682985279014037,0.5929630291123416,1.0,1.0,1.0,4.074019864072673,0.5188558477513415,0.006946736211731063,0.007928294181845272,0.007614578591328414,0.0,0.0,0.0
75,143.85606541633607,18.801029682159424,0.6007446268404129,0.4438066575061083,0.523464469718095,1.0,1.0,1.0,1e-05,0,6,"{'krr__alpha': 1e-05, 'krr__coef0': 0, 'krr__degree': 6}",180,191,191,0.6043323743442207,0.4571917808219178,0.53314696485623,1.0,1.0,1.0,0.5984092062954814,0.4465753424657534,0.5235896406344107,1.0,1.0,1.0,0.610424775765781,0.4438356164383562,0.5296281160604821,1.0,1.0,1.0,0.603316974107294,0.4486301369863014,0.5278001611603546,1.0,1.0,1.0,0.5872398036892875,0.42280041081821296,0.5031574658789979,1.0,1.0,1.0,8.962513007202343,1.7501744381820608,0.0077592347985439335,0.011413643900293254,0.010610650699141017,0.0,0.0,0.0
87,138.50166325569154,20.314335060119628,0.5987476730411236,0.5072943212354561,0.5554735361776892,1.0,1.0,1.0,0.0001,0,4,"{'krr__alpha': 0.0001, 'krr__coef0': 0, 'krr__degree': 4}",181,182,183,0.6021323404975462,0.5157534246575343,0.5616259556218535,1.0,1.0,1.0,0.5916398713826366,0.5006849315068493,0.547873337080757,1.0,1.0,1.0,0.6045016077170418,0.5078767123287671,0.5593060531774467,1.0,1.0,1.0,0.5995938399052293,0.5092465753424658,0.5569288389513108,1.0,1.0,1.0,0.5958707057031647,0.5029099623416639,0.5516334960570785,1.0,1.0,1.0,7.885972019006067,2.5405180994609413,0.004562401163582227,0.005265235829162949,0.005043159568647037,0.0,0.0,0.0
43,107.43765769004821,5.115793609619141,0.5977661194787611,0.5541396500541661,0.5765569690998319,1.0,1.0,1.0,1e-08,0,2,"{'krr__alpha': 1e-08, 'krr__coef0': 0, 'krr__degree': 2}",182,178,180,0.5892706041631409,0.5390410958904109,0.5646636771300448,1.0,1.0,1.0,0.6100863090201387,0.5654109589041096,0.5890117731002498,1.0,1.0,1.0,0.5987476730411238,0.5541095890410959,0.5771357232031389,1.0,1.0,1.0,0.5906244711457099,0.5510273972602739,0.5708710306900834,1.0,1.0,1.0,0.6001015400236926,0.5611092091749401,0.5811026413756426,1.0,1.0,1.0,7.616768667331893,1.0370233271248717,0.007501754837954321,0.009091430211822831,0.008365411226210564,0.0,0.0,0.0
1,119.53583841323852,6.079906892776489,0.5976984261296328,0.5543451060576927,0.5766101742039351,1.0,1.0,1.0,1e-14,0,2,"{'krr__alpha': 1e-14, 'krr__coef0': 0, 'krr__degree': 2}",183,175,177,0.5889321374174987,0.5397260273972603,0.5647733381114496,1.0,1.0,1.0,0.6102555423929599,0.5654109589041096,0.5891168599464764,1.0,1.0,1.0,0.5987476730411238,0.5544520547945205,0.5772865038331253,1.0,1.0,1.0,0.5899475376544254,0.5506849315068493,0.570313885440681,1.0,1.0,1.0,0.600609240142156,0.5614515576857241,0.5815602836879433,1.0,1.0,1.0,7.868583116440753,0.07955966100580679,0.00779973097083585,0.008945172224333808,0.008498613237514975,0.0,0.0,0.0
